time	V(vquantised)
8.687655359985941e-005	1.952500e+002
8.688655359985940e-005	1.955812e+002
8.689655359985940e-005	1.958377e+002
8.690655359985939e-005	1.960196e+002
8.691655359985939e-005	1.961267e+002
8.692655359985938e-005	1.961592e+002
8.693655359985938e-005	1.961169e+002
8.694655359985937e-005	1.960000e+002
8.695155359985937e-005	1.960000e+002
8.785155359985890e-005	1.962500e+002
8.786441074271604e-005	1.965833e+002
8.787726788557318e-005	1.968413e+002
8.789012502843032e-005	1.970238e+002
8.790298217128744e-005	1.971310e+002
8.791583931414458e-005	1.971627e+002
8.792869645700172e-005	1.971191e+002
8.794155359985886e-005	1.970000e+002
8.883655359985839e-005	1.972500e+002
8.884941074271553e-005	1.975833e+002
8.886226788557267e-005	1.978413e+002
8.887512502842981e-005	1.980238e+002
8.888798217128693e-005	1.981310e+002
8.890083931414407e-005	1.981627e+002
8.891369645700121e-005	1.981191e+002
8.892655359985835e-005	1.980000e+002
8.983655359985788e-005	1.982500e+002
8.985012502842930e-005	1.985837e+002
8.986369645700072e-005	1.988419e+002
8.987726788557214e-005	1.990245e+002
8.989083931414356e-005	1.991317e+002
8.990441074271499e-005	1.991633e+002
8.991798217128640e-005	1.991194e+002
8.993155359985783e-005	1.990000e+002
9.085655359985735e-005	1.992500e+002
9.087012502842878e-005	1.995837e+002
9.088369645700019e-005	1.998419e+002
9.089726788557162e-005	2.000245e+002
9.091083931414303e-005	2.001317e+002
9.092441074271446e-005	2.001633e+002
9.093798217128587e-005	2.001194e+002
9.095155359985730e-005	2.000000e+002
9.189155359985681e-005	2.002500e+002
9.190512502842824e-005	2.005837e+002
9.191869645699965e-005	2.008419e+002
9.193226788557108e-005	2.010245e+002
9.194583931414249e-005	2.011317e+002
9.195941074271392e-005	2.011633e+002
9.197298217128534e-005	2.011194e+002
9.198655359985676e-005	2.010000e+002
9.207155359985672e-005	2.010000e+002
9.295155359985626e-005	2.012500e+002
9.296512502842769e-005	2.015837e+002
9.297869645699910e-005	2.018419e+002
9.299226788557053e-005	2.020245e+002
9.300583931414195e-005	2.021317e+002
