time	V(vquantised)
9.534310719975940e-005	2.040000e+002
9.629310719975891e-005	2.042500e+002
9.632167862833033e-005	2.045840e+002
9.635025005690174e-005	2.048424e+002
9.637882148547316e-005	2.050251e+002
9.640739291404456e-005	2.051323e+002
9.643596434261598e-005	2.051638e+002
9.646453577118739e-005	2.051197e+002
9.649310719975881e-005	2.050000e+002
9.747310719975830e-005	2.052500e+002
9.750167862832972e-005	2.055840e+002
9.753025005690113e-005	2.058424e+002
9.755882148547255e-005	2.060251e+002
9.758739291404395e-005	2.061323e+002
9.761596434261537e-005	2.061638e+002
9.764453577118678e-005	2.061197e+002
9.767310719975820e-005	2.060000e+002
9.870310719975766e-005	2.062500e+002
9.873167862832908e-005	2.065840e+002
9.876025005690049e-005	2.068424e+002
9.878882148547191e-005	2.070251e+002
9.881739291404331e-005	2.071323e+002
9.884596434261473e-005	2.071638e+002
9.887453577118614e-005	2.071197e+002
9.890310719975756e-005	2.070000e+002
9.997310719975701e-005	2.072500e+002
1.000031071997570e-004	2.075842e+002
1.000331071997570e-004	2.078428e+002
1.000631071997570e-004	2.080256e+002
1.000931071997569e-004	2.081327e+002
1.001231071997569e-004	2.081642e+002
1.001531071997569e-004	2.081199e+002
1.001831071997569e-004	2.080000e+002
1.013131071997563e-004	2.082500e+002
1.013431071997563e-004	2.085842e+002
1.013731071997563e-004	2.088428e+002
1.014031071997563e-004	2.090256e+002
1.014331071997563e-004	2.091327e+002
1.014631071997562e-004	2.091642e+002
1.014931071997562e-004	2.091199e+002
1.015231071997562e-004	2.090000e+002
1.022231071997558e-004	2.090000e+002
1.027131071997556e-004	2.092500e+002
1.027431071997556e-004	2.095842e+002
1.027731071997556e-004	2.098428e+002
1.028031071997555e-004	2.100256e+002
1.028331071997555e-004	2.101327e+002
1.028631071997555e-004	2.101642e+002
1.028931071997555e-004	2.101199e+002
1.029231071997555e-004	2.100000e+002
1.042031071997548e-004	2.102500e+002
1.042331071997548e-004	2.105842e+002
1.042631071997548e-004	2.108428e+002
